animal_id	breed_primary_id	breed_secondary	breed_secondary_id	age_group	age_group_id	gender	gender_id	location	location_id	source	source_id	surrender_reason	surrender_reason_id	color_code	color_code_id	Behavior Consult	OK with Dogs	House Trained	Part of a Bonded Pair	Special Fee	No Children	No Cats	No Dogs	Longterm Resident	Employee Pick	Hidden Gem	Medical Consult	Special Needs	OK with Cats	Reduced Fee	Adoption Fee Waived	Consult Required	Training Class Required	intake_date	return	name	breed_primary	date_of_birth	departure	adoption_time
continuous	continuous	discrete	discrete	discrete	discrete	discrete	discrete	discrete	continuous	discrete	continuous	discrete	discrete	discrete	continuous	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	time	discrete	string	string	string	string	string
																																				meta	meta	meta	meta	meta
625727.0	4368.0	NULL	NULL	Ranking (3-6 Months)	9	Male	1	Oceanside Campus - Dogs	56.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-24 00:00:00	0	Robert	Miniature Poodle	2019-04-24	2019-09-30	6
625729.0	4368.0	NULL	NULL	Ranking (3-6 Months)	9	Male	1	Oceanside Campus - Dogs	56.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-24 00:00:00	0	Marley	Miniature Poodle	2019-04-24	2019-09-30	6
625816.0	4659.0	Maltese	4344	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	Returns	23.0	NULL	NULL	orange	2.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2019-09-29 00:00:00	0	Coco 	Terrier	2018-03-24	2019-09-30	1
626519.0	4386.0	Shepherd	8221	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Behavior - Escapes	264	purple	3.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-27 00:00:00	0	Luna	Siberian Husky	2018-03-27	2019-10-02	5
626599.0	4252.0	Shepherd	8221	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	Transfer In	18.0	NULL	NULL	orange	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-28 00:00:00	0	Spudnik	American Pit Bull Terrier	2013-09-28	2019-10-26	28
276551.0	4291.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	Stray	14.0	NULL	NULL	blue	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-24 00:00:00	0	Cookie	Cocker Spaniel	2014-09-26	2019-09-30	6
580543.0	4313.0	NULL	NULL	Adolescent (6-12mos)	2	Female	2	San Diego Campus - 5500	53.0	Stray	14.0	NULL	NULL	orange	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-25 00:00:00	0	Dory	German Shepherd	2018-09-17	2019-10-01	6
623866.0	6397.0	American Pit Bull Terrier	4252	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	Owner Surrender - ACO	85.0	NULL	NULL	blue	1.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2019-09-16 00:00:00	0	Sparky	Labrador Retriever	2013-09-16	2019-10-03	17
624470.0	4386.0	NULL	NULL	Adolescent (6-12mos)	2	Female	2	San Diego Campus - 5500	53.0	Returns	23.0	NULL	NULL	blue	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-30 00:00:00	1	Derry	Siberian Husky	2019-01-18	2019-10-01	1
265518.0	4366.0	Boxer	4277	Mature Adult	5	Female	2	Oceanside Campus - Dogs	56.0	Owner Surrender	2.0	No pets allowed	237	blue	1.0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-12 00:00:00	0	Luna	Pointer	2017-09-23	2019-10-01	19
624272.0	4385.0	Jack Russell Terrier / Parson Russell Terrier	4330	Mature Adult	5	Male	1	Oceanside Campus - Dogs	56.0	Owner Surrender	2.0	Too many animals already	236	blue	1.0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-27 00:00:00	0	Billy	Shih Tzu	2017-09-17	2019-10-01	4
624275.0	4385.0	Jack Russell Terrier / Parson Russell Terrier	4330	Mature Adult	5	Female	2	Oceanside Campus - Dogs	56.0	Owner Surrender	2.0	Too many animals already	236	blue	1.0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-27 00:00:00	0	Rosie	Shih Tzu	2017-09-17	2019-10-06	9
624674.0	4252.0	NULL	NULL	Mature Adult	5	Female	2	Oceanside Campus - Dogs	56.0	Returns	23.0	NULL	NULL	orange	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-10-01 00:00:00	0	Boogie	American Pit Bull Terrier	2018-03-19	2019-10-01	0
625585.0	4252.0	NULL	NULL	NULL	NULL	Female	2	Oceanside Campus - Dogs	56.0	Owner Surrender	2.0	Health of the animal - Parvo	223	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-23 00:00:00	0	Lana	American Pit Bull Terrier	2019-08-05	2019-10-02	9
626732.0	4277.0	Siberian Husky	4386	Adolescent (6-12mos)	2	Male	1	Oceanside Campus - Dogs	56.0	Owner Surrender	2.0	Moving	228	orange	2.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-28 00:00:00	0	Luko	Boxer	2018-11-10	2019-10-01	3
625451.0	4287.0	NULL	NULL	Adolescent (6-12mos)	2	Male	1	Escondido Campus	64.0	Stray	14.0	NULL	NULL	purple	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-22 00:00:00	0	Dilby	Chihuahua	2018-09-22	2019-10-01	9
624982.0	4252.0	NULL	NULL	Ranking (3-6 Months)	9	Male	1	San Diego Campus - 5480	89.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-20 00:00:00	0	Ralphie	American Pit Bull Terrier	2019-04-20	2019-10-01	11
625101.0	6397.0	NULL	NULL	Socialization (4-12 Weeks)	8	Female	2	Escondido Campus	64.0	Returns	23.0	NULL	NULL	purple	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-10-01 00:00:00	0	Nancy Reagan	Labrador Retriever	2019-07-27	2019-10-01	0
626761.0	4252.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5485	90.0	Owner Surrender	2.0	Moving/No pets allowed	250	purple	3.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2019-09-28 00:00:00	0	Bleu	American Pit Bull Terrier	2018-09-28	2019-10-02	4
626282.0	95462.0	Terrier	4659	Mature Adult	5	Male	1	San Diego Campus - 5485	90.0	Owner Surrender	2.0	No time for animal	230	blue	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-26 00:00:00	0	Tucker 	Maltipoo	2018-03-26	2019-10-01	5
627239.0	4256.0	NULL	NULL	Mature Adult	5	Male	1	Escondido Campus	64.0	Owner Surrender	2.0	Moving	228	orange	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-10-01 00:00:00	0	Obadiah	Australian Cattle Dog / Blue Heeler	2014-09-30	2019-10-05	4
73378.0	4252.0	NULL	NULL	Mature Adult	5	Male	1	Oceanside Campus - Dogs	56.0	Owner Surrender	2.0	Moving	228	orange	2.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-23 00:00:00	1	Rocket	American Pit Bull Terrier	2009-11-09	2019-10-11	18
165341.0	4252.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	Returns	23.0	NULL	NULL	orange	2.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2019-10-02 00:00:00	0	Thor	American Pit Bull Terrier	2013-03-18	2019-10-27	25
605930.0	4659.0	NULL	NULL	Adolescent (6-12mos)	2	Female	2	San Diego Campus - Behavior Center	88.0	ACO Impound	32.0	NULL	NULL	blue	1.0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	2019-07-03 00:00:00	0	Cosette	Terrier	2018-09-03	2019-10-03	92
620172.0	4301.0	Irish Setter	4325	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Not allowed to keep	238	purple	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-10-01 00:00:00	0	Daisy	Doberman Pinscher	2018-12-17	2019-10-03	2
624663.0	4386.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	ACO Impound	32.0	NULL	NULL	blue	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-19 00:00:00	0	Enzo	Siberian Husky	2017-09-19	2019-10-04	15
626752.0	8221.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Moving	228	purple	3.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2019-09-28 00:00:00	0	Chanel	Shepherd	2014-09-28	2019-10-06	8
626820.0	6397.0	Shepherd	8221	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	Returns	23.0	NULL	NULL	orange	2.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2019-10-02 00:00:00	0	Sirius Black	Labrador Retriever	2017-11-29	2019-10-02	0
622109.0	6407.0	NULL	NULL	Senior	4	Male	1	San Diego Campus - 5500	53.0	Owner Surrender	2.0	No pets allowed	237	purple	3.0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2019-09-09 00:00:00	1	Brew	Rat Terrier	2009-09-09	2019-10-10	31
626761.0	4252.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Moving/No pets allowed	250	purple	3.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2019-09-28 00:00:00	1	Bleu	American Pit Bull Terrier	2018-09-28	2019-10-02	4
93642.0	4287.0	NULL	NULL	Senior	4	Female	2	Oceanside Campus - Dogs	56.0	ACO Impound	32.0	NULL	NULL	blue	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-16 00:00:00	0	Eve	Chihuahua	2011-02-27	2019-10-03	17
552224.0	4287.0	NULL	NULL	Senior	4	Male	1	San Diego Campus - 5500	53.0	Stray	14.0	NULL	NULL	blue	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-08-17 00:00:00	0	Eli	Chihuahua	2011-10-28	2019-10-10	54
624496.0	4386.0	German Shepherd	4313	Mature Adult	5	Female	2	Escondido Campus	64.0	Returns	23.0	NULL	NULL	blue	1.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-30 00:00:00	0	Kehlani	Siberian Husky	2017-06-18	2019-10-06	6
626422.0	4406.0	Miniature Schnauzer	6401	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	Stray	14.0	NULL	NULL	purple	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-27 00:00:00	0	Autumn	Yorkshire Terrier / Yorkie	2014-09-27	2019-10-02	5
403067.0	6401.0	NULL	NULL	Senior	4	Male	1	San Diego Campus - 5500	53.0	Stray	14.0	NULL	NULL	purple	3.0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2019-09-06 00:00:00	0	Buster	Miniature Schnauzer	2009-06-20	2019-10-11	35
403068.0	6401.0	NULL	NULL	Senior	4	Male	1	San Diego Campus - 5500	53.0	Stray	14.0	NULL	NULL	purple	3.0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2019-09-06 00:00:00	0	Buzz	Miniature Schnauzer	2009-11-15	2019-10-11	35
616279.0	4659.0	Shepherd	8221	Ranking (3-6 Months)	9	Female	2	Oceanside Campus - Dogs	56.0	ACO Impound	32.0	NULL	NULL	blue	1.0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2019-08-16 00:00:00	0	Clove	Terrier	2019-04-16	2019-10-17	62
616280.0	4659.0	Shepherd	8221	Ranking (3-6 Months)	9	Female	2	Oceanside Campus - Dogs	56.0	ACO Impound	32.0	NULL	NULL	blue	1.0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2019-08-16 00:00:00	0	Rosemary	Terrier	2019-04-16	2019-10-17	62
616281.0	4659.0	Shepherd	8221	Ranking (3-6 Months)	9	Female	2	Oceanside Campus - Dogs	56.0	ACO Impound	32.0	NULL	NULL	blue	1.0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2019-08-16 00:00:00	0	Parsley	Terrier	2019-04-16	2019-10-04	49
616282.0	4659.0	Shepherd	8221	Ranking (3-6 Months)	9	Male	1	Oceanside Campus - Dogs	56.0	ACO Impound	32.0	NULL	NULL	blue	1.0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2019-08-16 00:00:00	0	Saffron	Terrier	2019-04-16	2019-10-17	62
621216.0	4659.0	NULL	NULL	Mature Adult	5	Male	1	Oceanside Campus - Dogs	56.0	Returns	23.0	NULL	NULL	purple	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-27 00:00:00	0	Lucas	Terrier	2015-09-05	2019-10-02	5
622635.0	4287.0	NULL	NULL	Senior	4	Male	1	San Diego Campus - 5500	53.0	ACO Impound	32.0	NULL	NULL	blue	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-11 00:00:00	0	Bruno	Chihuahua	2007-09-11	2019-10-06	25
622636.0	4287.0	NULL	NULL	Senior	4	Male	1	San Diego Campus - 5500	53.0	ACO Impound	32.0	NULL	NULL	blue	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-11 00:00:00	0	Izzy	Chihuahua	2009-09-11	2019-10-07	26
622638.0	4287.0	NULL	NULL	Senior	4	Male	1	San Diego Campus - 5500	53.0	ACO Impound	32.0	NULL	NULL	blue	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-11 00:00:00	0	Braun	Chihuahua	2009-09-11	2019-10-07	26
623483.0	4272.0	NULL	NULL	Mature Adult	5	Male	1	Oceanside Campus - Dogs	56.0	Stray	14.0	NULL	NULL	blue	1.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-14 00:00:00	0	Heath	Border Collie	2017-09-14	2019-10-06	22
625243.0	4379.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	Stray	14.0	NULL	NULL	blue	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-21 00:00:00	0	Goblin	Schnauzer	2015-09-22	2019-10-06	15
625594.0	4386.0	NULL	NULL	Adolescent (6-12mos)	2	Male	1	Oceanside Campus - Dogs	56.0	Stray	14.0	NULL	NULL	purple	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-23 00:00:00	0	Ace	Siberian Husky	2019-02-24	2019-10-02	9
233008.0	4287.0	NULL	NULL	Mature Adult	5	Female	2	Oceanside Campus - Dogs	56.0	Owner Surrender	2.0	Health Of Owner	257	blue	1.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-28 00:00:00	0	Cupcakes	Chihuahua	2014-03-04	2019-10-06	8
625783.0	4287.0	NULL	NULL	Mature Adult	5	Male	1	Oceanside Campus - Dogs	56.0	Owner Surrender	2.0	Moving	228	blue	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-28 00:00:00	0	Scooby Doo	Chihuahua	2012-09-28	2019-10-09	11
627677.0	4277.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Moving/No pets allowed	250	orange	2.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-10-02 00:00:00	0	Carmelo	Boxer	2017-11-11	2019-10-03	1
275196.0	4385.0	NULL	NULL	Mature Adult	5	Male	1	Oceanside Campus - Dogs	56.0	Owner Surrender	2.0	Other	268	purple	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-10-02 00:00:00	0	Joey	Shih Tzu	2015-04-10	2019-10-03	1
626492.0	4277.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-27 00:00:00	0	Zombie	Boxer	2013-06-28	2019-10-04	7
625689.0	6397.0	NULL	NULL	Mature Adult	5	Female	2	Escondido Campus	64.0	Owner Surrender	2.0	Cannot afford to care for (food, vaccines, etc)	216	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-24 00:00:00	0	Luna	Labrador Retriever	2017-07-24	2019-10-15	21
141366.0	8220.0	NULL	NULL	Mature Adult	5	Female	2	Escondido Campus	64.0	Owner Surrender	2.0	Moving/No pets allowed	250	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-29 00:00:00	0	Cupcake	Spaniel	2013-04-08	2019-10-16	17
277124.0	4659.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Moving/No pets allowed	250	blue	1.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-09 00:00:00	0	Zeus	Terrier	2017-12-01	2019-10-08	29
618002.0	4287.0	Dachshund	4297	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	Stray	14.0	NULL	NULL	blue	1.0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2019-08-23 00:00:00	0	Louis	Chihuahua	2018-08-23	2019-10-03	41
626863.0	4287.0	NULL	NULL	Senior	4	Female	2	Escondido Campus	64.0	Owner Surrender	2.0	Health Of Owner	257	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-30 00:00:00	0	Cha Cha	Chihuahua	2009-09-29	2019-10-06	6
627781.0	4313.0	NULL	NULL	Adolescent (6-12mos)	2	Female	2	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Behavior/Temperament of resident pet	215	purple	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-10-03 00:00:00	0	Rose	German Shepherd	2018-11-02	2019-10-03	0
624144.0	8261.0	NULL	NULL	Mature Adult	5	Female	2	Oceanside Campus - Dogs	56.0	ACO Impound	32.0	NULL	NULL	purple	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-17 00:00:00	0	Lovey	English Bulldog	2014-09-17	2019-10-03	16
625862.0	8221.0	NULL	NULL	Adolescent (6-12mos)	2	Male	1	San Diego Campus - 5500	53.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-24 00:00:00	0	Juniper	Shepherd	2019-04-24	2019-10-04	10
625885.0	8222.0	Labrador Retriever	6397	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	Stray	14.0	NULL	NULL	blue	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-25 00:00:00	0	Louise	Hound	2018-03-25	2019-10-03	8
626110.0	4659.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5480	89.0	Stray	14.0	NULL	NULL	blue	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-26 00:00:00	0	Dex	Terrier	2014-09-26	2019-10-03	7
625729.0	4368.0	NULL	NULL	Ranking (3-6 Months)	9	Male	1	Oceanside Campus - Dogs	56.0	Owner Surrender	2.0	Other	268	blue	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-10-02 00:00:00	1	Marley	Miniature Poodle	2019-04-24	2019-10-04	2
586667.0	6397.0	NULL	NULL	Socialization (4-12 Weeks)	8	Female	2	Oceanside Campus - Dogs	56.0	Owner Surrender	2.0	Deployment and/or military transfer (move)	251	None	0.0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-10-03 00:00:00	0	Skyler	Labrador Retriever	2019-02-18	2019-10-03	0
617022.0	4287.0	NULL	NULL	Senior	4	Male	1	Oceanside Campus - Dogs	56.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-08-19 00:00:00	0	Harper	Chihuahua	2013-08-25	2019-10-03	45
619293.0	6410.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	Stray	14.0	NULL	NULL	orange	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-10-01 00:00:00	0	Sparkz	Wheaten Terrier	2018-08-28	2019-10-03	2
624289.0	4366.0	NULL	NULL	Mature Adult	5	Male	1	Oceanside Campus - Dogs	56.0	Returns	23.0	NULL	NULL	None	0.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-10-01 00:00:00	0	Ringo	Pointer	2018-03-17	2019-10-05	4
624584.0	4287.0	NULL	NULL	Senior	4	Female	2	San Diego Campus - 5485	90.0	Owner Surrender	2.0	Moving	228	purple	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-19 00:00:00	0	Roxy	Chihuahua	2007-09-18	2019-10-03	14
627195.0	4367.0	NULL	NULL	Senior	4	Female	2	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Health Of Owner	257	purple	3.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2019-09-30 00:00:00	0	Sally	Pomeranian	2006-03-30	2019-10-10	10
625438.0	4287.0	NULL	NULL	Adolescent (6-12mos)	2	Male	1	Oceanside Campus - Dogs	56.0	Stray	14.0	NULL	NULL	blue	1.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-22 00:00:00	0	Spanky	Chihuahua	2019-01-22	2019-10-05	13
626118.0	6373.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5480	89.0	Stray	14.0	NULL	NULL	orange	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-26 00:00:00	0	Flower	Belgian Malinois	2016-09-26	2019-10-04	8
626130.0	4252.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5480	89.0	ACO Impound	32.0	NULL	NULL	blue	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-26 00:00:00	0	Shang	American Pit Bull Terrier	2018-09-26	2019-10-07	11
626145.0	4386.0	Shepherd	8221	Mature Adult	5	Male	1	San Diego Campus - 5480	89.0	ACO Impound	32.0	NULL	NULL	blue	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-26 00:00:00	0	Sunny	Siberian Husky	2016-09-26	2019-10-05	9
626302.0	8220.0	Australian Shepherd	4257	Mature Adult	5	Female	2	San Diego Campus - 5480	89.0	ACO Impound	32.0	NULL	NULL	blue	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-26 00:00:00	0	Tutti	Spaniel	2015-09-26	2019-10-04	8
626386.0	4252.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5480	89.0	Stray	14.0	NULL	NULL	orange	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-27 00:00:00	0	Bubba	American Pit Bull Terrier	2018-09-27	2019-10-07	10
626512.0	4277.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5480	89.0	Stray	14.0	NULL	NULL	orange	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-27 00:00:00	0	Pebbles	Boxer	2017-09-27	2019-10-06	9
626538.0	4351.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5480	89.0	ACO Impound	32.0	NULL	NULL	purple	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-27 00:00:00	0	Scrappy	Miniature Pinscher	2015-09-27	2019-10-04	7
626629.0	4287.0	NULL	NULL	Mature Adult	5	Male	1	Oceanside Campus - Dogs	56.0	Stray	14.0	NULL	NULL	blue	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-28 00:00:00	0	Cheddar	Chihuahua	2015-09-28	2019-10-06	8
627374.0	6397.0	NULL	NULL	Ranking (3-6 Months)	9	Male	1	Oceanside Campus - Dogs	56.0	Owner Surrender	2.0	Not allowed to keep	238	orange	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-10-02 00:00:00	0	Morpheus	Labrador Retriever	2019-05-01	2019-10-04	2
272614.0	4252.0	NULL	NULL	Mature Adult	5	Male	1	Oceanside Campus - Dogs	56.0	ACO Impound	32.0	NULL	NULL	purple	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-10-01 00:00:00	0	Yogi	American Pit Bull Terrier	2015-03-06	2019-10-05	4
415080.0	4252.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5485	90.0	Owner Surrender	2.0	Moving/No pets allowed	250	blue	1.0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-15 00:00:00	0	Luna	American Pit Bull Terrier	2015-12-20	2019-10-04	19
625757.0	4342.0	NULL	NULL	Mature Adult	5	Male	1	Escondido Campus	64.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-24 00:00:00	0	Elliot	Lhasa Apso	NULL	2019-10-05	11
622460.0	4252.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5485	90.0	Returns	23.0	NULL	NULL	purple	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-25 00:00:00	0	Lulu	American Pit Bull Terrier	2014-09-10	2019-10-14	19
626324.0	8302.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	Stray	14.0	NULL	NULL	blue	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-27 00:00:00	0	Muzzy	Poodle	2015-09-26	2019-10-04	7
626481.0	4300.0	NULL	NULL	Adolescent (6-12mos)	2	Female	2	San Diego Campus - 5500	53.0	ACO Impound	32.0	NULL	NULL	blue	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-27 00:00:00	0	Carolina	Carolina Dog / American Dingo	2019-02-20	2019-10-06	9
626558.0	4659.0	NULL	NULL	Adolescent (6-12mos)	2	Male	1	San Diego Campus - 5500	53.0	ACO Impound	32.0	NULL	NULL	blue	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-09-28 00:00:00	0	Earnest	Terrier	2017-10-03	2019-10-06	8
